#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CEBPZ	DDX56	9606.ENSP00000234170	9606.ENSP00000258772	0	0	0	0	0.860	0.789	0	0.442	0.982
CIRH1A	DIMT1	9606.ENSP00000327179	9606.ENSP00000199320	0	0	0	0	0.818	0.738	0	0	0.950
CIRH1A	TRMT6	9606.ENSP00000327179	9606.ENSP00000203001	0	0	0	0	0.859	0	0	0	0.859
CIRH1A	EXOSC5	9606.ENSP00000327179	9606.ENSP00000221233	0	0	0	0	0.198	0.559	0.900	0	0.961
CIRH1A	FBL	9606.ENSP00000327179	9606.ENSP00000221801	0	0	0	0	0.831	0.830	0.600	0.654	0.995
CIRH1A	UTP18	9606.ENSP00000327179	9606.ENSP00000225298	0	0	0	0	0.884	0.936	0.600	0.863	0.999
CIRH1A	KRR1	9606.ENSP00000327179	9606.ENSP00000229214	0	0	0	0	0.644	0.935	0.600	0.663	0.996
CIRH1A	SKIV2L2	9606.ENSP00000327179	9606.ENSP00000230640	0	0	0	0	0.864	0.559	0.900	0.139	0.994
CIRH1A	RRP9	9606.ENSP00000327179	9606.ENSP00000232888	0	0	0	0	0.895	0.935	0.600	0.760	0.999
CIRH1A	FTSJ2	9606.ENSP00000327179	9606.ENSP00000242257	0	0	0	0	0.470	0	0	0.098	0.501
CIRH1A	MPHOSPH10	9606.ENSP00000327179	9606.ENSP00000244230	0	0	0	0	0.825	0.937	0.600	0.779	0.998
CIRH1A	TRMT2A	9606.ENSP00000327179	9606.ENSP00000252136	0	0	0	0	0.572	0	0	0	0.572
CIRH1A	NOL11	9606.ENSP00000327179	9606.ENSP00000253247	0	0	0	0	0.554	0.744	0.900	0.869	0.998
CIRH1A	RRP8	9606.ENSP00000327179	9606.ENSP00000254605	0	0	0	0	0.653	0.056	0	0	0.658
CIRH1A	UTP3	9606.ENSP00000327179	9606.ENSP00000254803	0	0	0	0	0.828	0.930	0.600	0.395	0.996
CIRH1A	DDX56	9606.ENSP00000327179	9606.ENSP00000258772	0	0	0	0	0.880	0.060	0	0	0.882
CIRH1A	UTP20	9606.ENSP00000327179	9606.ENSP00000261637	0	0	0	0	0.817	0.932	0.600	0.699	0.998
CIRH1A	UTP6	9606.ENSP00000327179	9606.ENSP00000261708	0	0	0	0	0.881	0.933	0.600	0.870	0.999
CIRH1A	NSUN2	9606.ENSP00000327179	9606.ENSP00000264670	0	0	0	0	0.821	0	0	0.048	0.822
CIRH1A	DCAF13	9606.ENSP00000327179	9606.ENSP00000297579	0	0	0	0	0.861	0.930	0.600	0.774	0.999
CIRH1A	TRMT61B	9606.ENSP00000327179	9606.ENSP00000302801	0	0	0	0	0.508	0	0	0	0.508
CIRH1A	WDR3	9606.ENSP00000327179	9606.ENSP00000308179	0	0	0	0	0.890	0.930	0.600	0.797	0.999
CIRH1A	UTP23	9606.ENSP00000327179	9606.ENSP00000308332	0	0	0	0	0.653	0.531	0.540	0.191	0.931
CIRH1A	METTL1	9606.ENSP00000327179	9606.ENSP00000314441	0	0	0	0	0.650	0	0	0	0.650
CIRH1A	NSUN3	9606.ENSP00000327179	9606.ENSP00000318986	0	0	0	0	0.634	0	0	0.048	0.636
CIRH1A	FTSJ1	9606.ENSP00000327179	9606.ENSP00000326948	0	0	0	0	0.470	0	0	0.098	0.501
CIRH1A	POLR2B	9606.ENSP00000327179	9606.ENSP00000370625	0	0	0	0	0.447	0.056	0	0	0.455
CIRH1A	DDX21	9606.ENSP00000327179	9606.ENSP00000346120	0	0	0	0	0.490	0.060	0	0.049	0.504
CIRH1A	WDR6	9606.ENSP00000327179	9606.ENSP00000378857	0	0	0	0	0.504	0	0	0.082	0.525
CIRH1A	TRMT2B	9606.ENSP00000327179	9606.ENSP00000362027	0	0	0	0	0.572	0	0	0	0.572
CIRH1A	EXOSC9	9606.ENSP00000327179	9606.ENSP00000368984	0	0	0	0	0.160	0.559	0	0.059	0.621
CIRH1A	NSUN4	9606.ENSP00000327179	9606.ENSP00000419740	0	0	0	0	0.634	0	0	0.048	0.636
CIRH1A	TRMT61A	9606.ENSP00000327179	9606.ENSP00000374399	0	0	0	0	0.648	0	0	0	0.648
CIRH1A	TFB1M	9606.ENSP00000327179	9606.ENSP00000356134	0	0	0	0	0.487	0.368	0	0	0.661
CIRH1A	NSUN6	9606.ENSP00000327179	9606.ENSP00000366519	0	0	0	0	0.652	0	0	0.082	0.666
CIRH1A	EXOSC8	9606.ENSP00000327179	9606.ENSP00000374354	0	0	0	0	0.157	0.551	0	0.265	0.697
CIRH1A	DIS3	9606.ENSP00000327179	9606.ENSP00000366997	0	0	0	0	0.485	0.403	0	0.105	0.700
CIRH1A	EXOSC2	9606.ENSP00000327179	9606.ENSP00000361433	0	0	0	0	0.225	0.635	0	0	0.705
CIRH1A	RRP1B	9606.ENSP00000327179	9606.ENSP00000339145	0	0	0	0	0.640	0.270	0	0.071	0.734
CIRH1A	TRMT1L	9606.ENSP00000327179	9606.ENSP00000356476	0	0	0	0	0.744	0	0	0	0.744
CIRH1A	TRMT11	9606.ENSP00000327179	9606.ENSP00000333934	0	0	0	0	0.817	0	0	0	0.817
CIRH1A	WDR4	9606.ENSP00000327179	9606.ENSP00000381266	0	0	0	0	0.826	0	0	0	0.826
CIRH1A	TRMT1	9606.ENSP00000327179	9606.ENSP00000466967	0	0	0	0	0.828	0	0	0	0.828
CIRH1A	RPF1	9606.ENSP00000327179	9606.ENSP00000359688	0	0	0	0	0.652	0.581	0	0	0.847
CIRH1A	TFB2M	9606.ENSP00000327179	9606.ENSP00000355471	0	0	0	0	0.654	0.622	0	0	0.863
CIRH1A	NOP2	9606.ENSP00000327179	9606.ENSP00000371858	0	0	0	0	0.877	0	0	0.152	0.891
CIRH1A	DKC1	9606.ENSP00000327179	9606.ENSP00000358563	0	0	0	0	0.855	0.056	0	0.462	0.920
CIRH1A	DHX15	9606.ENSP00000327179	9606.ENSP00000336741	0	0	0	0	0.876	0.347	0	0.237	0.932
CIRH1A	FBLL1	9606.ENSP00000327179	9606.ENSP00000473383	0	0	0	0	0.655	0.740	0.540	0.295	0.967
CIRH1A	FTSJ3	9606.ENSP00000327179	9606.ENSP00000396673	0	0	0	0	0.869	0	0.900	0.326	0.990
CIRH1A	NOP56	9606.ENSP00000327179	9606.ENSP00000370589	0	0	0	0	0.878	0.830	0.600	0.682	0.997
CIRH1A	EMG1	9606.ENSP00000327179	9606.ENSP00000470560	0	0	0	0	0.821	0.930	0.600	0.823	0.998
CIRH1A	HEATR1	9606.ENSP00000327179	9606.ENSP00000355541	0	0	0	0	0.886	0.936	0.800	0.973	0.999
CIRH1A	WDR36	9606.ENSP00000327179	9606.ENSP00000423067	0	0	0	0	0.887	0.936	0.600	0.810	0.999
CMTR1	FTSJ2	9606.ENSP00000362550	9606.ENSP00000242257	0	0	0	0	0	0	0	0.427	0.426
CMTR1	TGS1	9606.ENSP00000362550	9606.ENSP00000260129	0	0	0	0	0	0	0	0.422	0.422
CMTR1	FAM103A1	9606.ENSP00000362550	9606.ENSP00000307181	0	0	0	0	0	0	0	0.660	0.660
CMTR1	DHX15	9606.ENSP00000362550	9606.ENSP00000336741	0	0	0	0	0.046	0.675	0	0.549	0.848
CMTR1	CMTR2	9606.ENSP00000362550	9606.ENSP00000337512	0	0	0	0.562	0.055	0	0.900	0.900	0.940
CMTR1	RNGTT	9606.ENSP00000362550	9606.ENSP00000358497	0	0	0	0	0.067	0.410	0	0.701	0.821
CMTR1	EXOSC2	9606.ENSP00000362550	9606.ENSP00000361433	0	0	0	0	0	0	0	0.638	0.638
CMTR1	METTL8	9606.ENSP00000362550	9606.ENSP00000480056	0	0	0	0	0	0	0	0.517	0.517
CMTR1	RNMT	9606.ENSP00000362550	9606.ENSP00000372804	0	0	0	0	0	0	0.900	0.672	0.965
CMTR2	FTSJ2	9606.ENSP00000337512	9606.ENSP00000242257	0	0	0	0	0.062	0	0	0.558	0.567
CMTR2	TGS1	9606.ENSP00000337512	9606.ENSP00000260129	0	0	0	0	0	0	0	0.750	0.750
CMTR2	METTL5	9606.ENSP00000337512	9606.ENSP00000260953	0	0	0	0	0	0	0	0.401	0.400
CMTR2	NSUN2	9606.ENSP00000337512	9606.ENSP00000264670	0	0	0	0	0.086	0	0	0.483	0.507
CMTR2	FAM103A1	9606.ENSP00000337512	9606.ENSP00000307181	0	0	0	0	0	0	0	0.715	0.715
CMTR2	NSUN5	9606.ENSP00000337512	9606.ENSP00000309126	0	0	0	0	0.062	0	0	0.558	0.568
CMTR2	FTSJ1	9606.ENSP00000337512	9606.ENSP00000326948	0	0	0	0	0.064	0	0	0.392	0.406
CMTR2	HENMT1	9606.ENSP00000337512	9606.ENSP00000359049	0	0	0	0	0	0	0	0.430	0.430
CMTR2	NSUN7	9606.ENSP00000337512	9606.ENSP00000371201	0	0	0	0	0.062	0	0	0.476	0.488
CMTR2	FTSJ3	9606.ENSP00000337512	9606.ENSP00000396673	0	0	0	0	0.062	0	0	0.511	0.522
CMTR2	TRMT44	9606.ENSP00000337512	9606.ENSP00000374387	0	0	0	0	0.063	0	0	0.612	0.621
CMTR2	RNMT	9606.ENSP00000337512	9606.ENSP00000372804	0	0	0	0	0.062	0	0	0.664	0.671
CMTR2	RNGTT	9606.ENSP00000337512	9606.ENSP00000358497	0	0	0	0	0.062	0	0	0.711	0.718
CTU2	PUS3	9606.ENSP00000388320	9606.ENSP00000227474	0	0	0	0	0.064	0.062	0	0.440	0.466
CTU2	MOCS3	9606.ENSP00000388320	9606.ENSP00000244051	0	0	0	0	0.065	0.346	0.900	0.946	0.996
CTU2	UTP6	9606.ENSP00000388320	9606.ENSP00000261708	0	0	0	0	0.462	0	0	0	0.462
CTU2	NSUN2	9606.ENSP00000388320	9606.ENSP00000264670	0	0	0	0	0.141	0	0	0.665	0.700
CTU2	TRMU	9606.ENSP00000388320	9606.ENSP00000290846	0	0	0	0	0.061	0	0	0.527	0.536
CTU2	TRMT10B	9606.ENSP00000388320	9606.ENSP00000297994	0	0	0	0	0.146	0	0	0.368	0.437
CTU2	TRMT61B	9606.ENSP00000388320	9606.ENSP00000302801	0	0	0	0	0.077	0	0	0.489	0.508
CTU2	UTP23	9606.ENSP00000388320	9606.ENSP00000308332	0	0	0	0	0.466	0	0	0	0.465
CTU2	METTL1	9606.ENSP00000388320	9606.ENSP00000314441	0	0	0	0	0.174	0	0	0.705	0.746
CTU2	RPF1	9606.ENSP00000388320	9606.ENSP00000359688	0	0	0	0	0.476	0	0	0	0.476
CTU2	NSUN6	9606.ENSP00000388320	9606.ENSP00000366519	0	0	0	0	0.232	0	0	0.253	0.402
CTU2	TRDMT1	9606.ENSP00000388320	9606.ENSP00000367030	0	0	0	0	0	0	0	0.513	0.513
CTU2	NOP2	9606.ENSP00000388320	9606.ENSP00000371858	0	0	0	0	0.260	0	0	0.232	0.408
CTU2	TRMT1	9606.ENSP00000388320	9606.ENSP00000466967	0	0	0	0	0.167	0	0	0.324	0.413
CTU2	KIAA1456	9606.ENSP00000388320	9606.ENSP00000432695	0	0	0	0	0.136	0	0	0.503	0.552
CTU2	WBSCR22	9606.ENSP00000388320	9606.ENSP00000401191	0	0	0	0	0.184	0	0	0.633	0.687
CTU2	TRMT112	9606.ENSP00000388320	9606.ENSP00000438349	0	0	0	0	0.102	0	0.900	0.826	0.983
DCAF13	DIMT1	9606.ENSP00000297579	9606.ENSP00000199320	0	0	0	0	0.854	0.559	0	0	0.933
DCAF13	TRMT6	9606.ENSP00000297579	9606.ENSP00000203001	0	0	0	0	0.824	0	0	0	0.824
DCAF13	EXOSC5	9606.ENSP00000297579	9606.ENSP00000221233	0	0	0	0	0.283	0.559	0.900	0.099	0.967
DCAF13	FBL	9606.ENSP00000297579	9606.ENSP00000221801	0	0	0	0	0.510	0.973	0.600	0.852	0.999
DCAF13	UTP18	9606.ENSP00000297579	9606.ENSP00000225298	0	0	0	0	0.908	0.815	0.600	0.788	0.998
DCAF13	KRR1	9606.ENSP00000297579	9606.ENSP00000229214	0	0	0	0	0.829	0.948	0.800	0.725	0.999
DCAF13	SKIV2L2	9606.ENSP00000297579	9606.ENSP00000230640	0	0	0	0	0.842	0.559	0.900	0.195	0.993
DCAF13	RRP9	9606.ENSP00000297579	9606.ENSP00000232888	0	0	0	0	0.890	0.971	0.600	0.763	0.999
DCAF13	FTSJ2	9606.ENSP00000297579	9606.ENSP00000242257	0	0	0	0	0.502	0	0	0	0.502
DCAF13	MPHOSPH10	9606.ENSP00000297579	9606.ENSP00000244230	0	0	0	0	0.833	0.936	0.600	0.581	0.997
DCAF13	TRMT2A	9606.ENSP00000297579	9606.ENSP00000252136	0	0	0	0	0.637	0	0	0	0.637
DCAF13	NOL11	9606.ENSP00000297579	9606.ENSP00000253247	0	0	0	0	0.327	0	0.800	0	0.859
DCAF13	RRP8	9606.ENSP00000297579	9606.ENSP00000254605	0	0	0	0	0.513	0	0	0	0.513
DCAF13	UTP3	9606.ENSP00000297579	9606.ENSP00000254803	0	0	0	0	0.838	0.815	0.800	0.767	0.998
DCAF13	DDX56	9606.ENSP00000297579	9606.ENSP00000258772	0	0	0	0	0.867	0.142	0	0	0.881
DCAF13	UTP20	9606.ENSP00000297579	9606.ENSP00000261637	0	0	0	0	0.194	0.937	0.800	0.897	0.998
DCAF13	UTP6	9606.ENSP00000297579	9606.ENSP00000261708	0	0	0	0	0.879	0.932	0.600	0.719	0.998
DCAF13	RBBP5	9606.ENSP00000297579	9606.ENSP00000264515	0	0	0	0	0.103	0	0.900	0	0.906
DCAF13	NSUN2	9606.ENSP00000297579	9606.ENSP00000264670	0	0	0	0	0.452	0.385	0	0.151	0.689
DCAF13	WBSCR22	9606.ENSP00000297579	9606.ENSP00000401191	0	0	0	0	0.430	0	0	0.074	0.449
DCAF13	DPH5	9606.ENSP00000297579	9606.ENSP00000359127	0	0	0	0	0.460	0	0	0	0.459
DCAF13	PRMT6	9606.ENSP00000297579	9606.ENSP00000359095	0	0	0	0	0.511	0	0	0	0.511
DCAF13	POP1	9606.ENSP00000297579	9606.ENSP00000385787	0	0	0	0	0.145	0.056	0	0.459	0.525
DCAF13	RRP1B	9606.ENSP00000297579	9606.ENSP00000339145	0	0	0	0	0.526	0.056	0	0	0.533
DCAF13	TRMT1L	9606.ENSP00000297579	9606.ENSP00000356476	0	0	0	0	0.399	0.254	0	0	0.533
DCAF13	NSUN4	9606.ENSP00000297579	9606.ENSP00000419740	0	0	0	0	0.424	0.259	0	0	0.554
DCAF13	NSUN3	9606.ENSP00000297579	9606.ENSP00000318986	0	0	0	0	0.424	0.259	0	0	0.554
DCAF13	PRMT3	9606.ENSP00000297579	9606.ENSP00000331879	0	0	0	0	0.561	0	0	0	0.561
DCAF13	METTL1	9606.ENSP00000297579	9606.ENSP00000314441	0	0	0	0	0.566	0	0	0	0.566
DCAF13	PRMT1	9606.ENSP00000297579	9606.ENSP00000406162	0	0	0	0	0.576	0	0	0	0.576
DCAF13	DIS3	9606.ENSP00000297579	9606.ENSP00000366997	0	0	0	0	0.357	0.406	0	0	0.601
DCAF13	DDX21	9606.ENSP00000297579	9606.ENSP00000346120	0	0	0	0	0.446	0.346	0	0	0.623
DCAF13	TRMT1	9606.ENSP00000297579	9606.ENSP00000466967	0	0	0	0	0.418	0.391	0	0	0.630
DCAF13	FTSJ1	9606.ENSP00000297579	9606.ENSP00000326948	0	0	0	0	0.516	0.270	0	0	0.631
DCAF13	TRMT2B	9606.ENSP00000297579	9606.ENSP00000362027	0	0	0	0	0.636	0	0	0	0.636
DCAF13	TFB1M	9606.ENSP00000297579	9606.ENSP00000356134	0	0	0	0	0.515	0.291	0	0	0.641
DCAF13	EXOSC9	9606.ENSP00000297579	9606.ENSP00000368984	0	0	0	0	0.229	0.559	0	0	0.645
DCAF13	NSUN6	9606.ENSP00000297579	9606.ENSP00000366519	0	0	0	0	0.650	0.172	0	0	0.697
DCAF13	EXOSC8	9606.ENSP00000297579	9606.ENSP00000374354	0	0	0	0	0.256	0.657	0	0	0.734
DCAF13	TRMT61B	9606.ENSP00000297579	9606.ENSP00000302801	0	0	0	0	0.742	0	0	0	0.742
DCAF13	TRMT61A	9606.ENSP00000297579	9606.ENSP00000374399	0	0	0	0	0.825	0	0	0	0.825
DCAF13	TRMT11	9606.ENSP00000297579	9606.ENSP00000333934	0	0	0	0	0.825	0	0	0	0.825
DCAF13	NOP2	9606.ENSP00000297579	9606.ENSP00000371858	0	0	0	0	0.825	0.172	0	0.156	0.867
DCAF13	DHX15	9606.ENSP00000297579	9606.ENSP00000336741	0	0	0	0	0.860	0.174	0	0.071	0.883
DCAF13	TFB2M	9606.ENSP00000297579	9606.ENSP00000355471	0	0	0	0	0.828	0.384	0	0.143	0.901
DCAF13	WDR5	9606.ENSP00000297579	9606.ENSP00000351446	0	0	0	0	0.094	0	0.900	0	0.905
DCAF13	DKC1	9606.ENSP00000297579	9606.ENSP00000358563	0	0	0	0	0.824	0	0	0.591	0.925
DCAF13	RPF1	9606.ENSP00000297579	9606.ENSP00000359688	0	0	0	0	0.848	0.531	0	0.503	0.961
DCAF13	FBLL1	9606.ENSP00000297579	9606.ENSP00000473383	0	0	0	0	0.493	0.779	0.540	0.354	0.962
DCAF13	UTP23	9606.ENSP00000297579	9606.ENSP00000308332	0	0	0	0	0.825	0.533	0.540	0.263	0.968
DCAF13	EXOSC2	9606.ENSP00000297579	9606.ENSP00000361433	0	0	0	0	0.840	0.827	0	0	0.971
DCAF13	FTSJ3	9606.ENSP00000297579	9606.ENSP00000396673	0	0	0	0	0.872	0.270	0.900	0	0.989
DCAF13	WDR3	9606.ENSP00000297579	9606.ENSP00000308179	0	0	0	0	0.884	0.815	0.600	0.549	0.995
DCAF13	EMG1	9606.ENSP00000297579	9606.ENSP00000470560	0	0	0	0	0.843	0.815	0.800	0.522	0.996
DCAF13	NOP56	9606.ENSP00000297579	9606.ENSP00000370589	0	0	0	0	0.837	0.933	0.600	0.726	0.998
DCAF13	HEATR1	9606.ENSP00000297579	9606.ENSP00000355541	0	0	0	0	0.879	0.933	0.600	0.746	0.999
DCAF13	WDR36	9606.ENSP00000297579	9606.ENSP00000423067	0	0	0	0	0.867	0.976	0.600	0.560	0.999
DDX21	DIMT1	9606.ENSP00000346120	9606.ENSP00000199320	0.050	0	0	0	0.497	0.056	0	0.163	0.572
DDX21	FBL	9606.ENSP00000346120	9606.ENSP00000221801	0	0	0	0	0.301	0.562	0	0.541	0.847
DDX21	UTP18	9606.ENSP00000346120	9606.ENSP00000225298	0	0	0	0	0.368	0.180	0	0.097	0.491
DDX21	KRR1	9606.ENSP00000346120	9606.ENSP00000229214	0	0	0	0	0.419	0.178	0	0.062	0.513
DDX21	SKIV2L2	9606.ENSP00000346120	9606.ENSP00000230640	0	0	0	0	0.413	0.169	0	0.314	0.636
DDX21	RRP9	9606.ENSP00000346120	9606.ENSP00000232888	0	0	0	0	0.463	0	0	0.271	0.591
DDX21	MPHOSPH10	9606.ENSP00000346120	9606.ENSP00000244230	0	0	0	0	0.317	0.165	0	0.062	0.419
DDX21	NOL11	9606.ENSP00000346120	9606.ENSP00000253247	0	0	0	0	0.248	0	0	0.258	0.419
DDX21	RRP8	9606.ENSP00000346120	9606.ENSP00000254605	0	0	0	0	0.383	0.140	0	0.142	0.505
DDX21	UTP3	9606.ENSP00000346120	9606.ENSP00000254803	0	0	0	0	0.422	0.180	0	0	0.506
DDX21	DDX56	9606.ENSP00000346120	9606.ENSP00000258772	0	0	0.420	0.612	0.601	0	0	0.309	0.699
DDX21	UTP20	9606.ENSP00000346120	9606.ENSP00000261637	0	0	0	0	0.223	0.059	0	0.382	0.509
DDX21	UTP6	9606.ENSP00000346120	9606.ENSP00000261708	0	0	0	0	0.539	0.057	0	0.043	0.547
DDX21	NSUN2	9606.ENSP00000346120	9606.ENSP00000264670	0	0	0	0	0.307	0.171	0	0.063	0.415
DDX21	ZC3H13	9606.ENSP00000346120	9606.ENSP00000282007	0	0	0	0	0.382	0.213	0	0.101	0.525
DDX21	WDR3	9606.ENSP00000346120	9606.ENSP00000308179	0	0	0	0	0.536	0.095	0	0.110	0.594
DDX21	UTP23	9606.ENSP00000346120	9606.ENSP00000308332	0	0	0	0	0.403	0.058	0	0.113	0.458
DDX21	MEPCE	9606.ENSP00000346120	9606.ENSP00000308546	0	0	0	0	0.107	0.270	0	0.433	0.598
DDX21	DHX15	9606.ENSP00000346120	9606.ENSP00000336741	0	0	0	0	0.529	0.346	0	0.595	0.864
DDX21	RRP1B	9606.ENSP00000346120	9606.ENSP00000339145	0	0	0	0	0.415	0.544	0	0.210	0.771
DDX21	FBLL1	9606.ENSP00000346120	9606.ENSP00000473383	0	0	0	0	0.242	0.213	0	0.075	0.400
DDX21	POLR2B	9606.ENSP00000346120	9606.ENSP00000370625	0	0	0	0	0.242	0.173	0	0.120	0.401
DDX21	WBSCR22	9606.ENSP00000346120	9606.ENSP00000401191	0	0	0	0	0.279	0.154	0	0.128	0.422
DDX21	TRMT1L	9606.ENSP00000346120	9606.ENSP00000356476	0.054	0	0	0	0.333	0.154	0	0.047	0.423
DDX21	TFB2M	9606.ENSP00000346120	9606.ENSP00000355471	0.050	0	0	0	0.543	0.056	0	0.085	0.575
DDX21	NOP2	9606.ENSP00000346120	9606.ENSP00000371858	0	0	0	0	0.293	0.289	0	0.251	0.591
DDX21	WDR36	9606.ENSP00000346120	9606.ENSP00000423067	0	0	0	0	0.498	0.188	0	0.187	0.640
DDX21	DKC1	9606.ENSP00000346120	9606.ENSP00000358563	0.051	0	0	0	0.302	0.406	0	0.243	0.663
DDX21	HEATR1	9606.ENSP00000346120	9606.ENSP00000355541	0	0	0	0	0.510	0.061	0	0.336	0.668
DDX21	FTSJ3	9606.ENSP00000346120	9606.ENSP00000396673	0	0	0	0	0.520	0.351	0	0.108	0.698
DDX21	RPF1	9606.ENSP00000346120	9606.ENSP00000359688	0	0	0	0	0.464	0.152	0	0.404	0.706
DDX21	NOP56	9606.ENSP00000346120	9606.ENSP00000370589	0.051	0	0	0	0.542	0.318	0	0.274	0.756
DDX21	LARP7	9606.ENSP00000346120	9606.ENSP00000422626	0	0	0	0	0.159	0.700	0	0.334	0.817
DDX21	NOL9	9606.ENSP00000346120	9606.ENSP00000366934	0	0	0	0	0.067	0	0.900	0.062	0.904
DDX56	DIMT1	9606.ENSP00000258772	9606.ENSP00000199320	0.050	0	0	0	0.851	0.056	0	0.163	0.873
DDX56	TRMT6	9606.ENSP00000258772	9606.ENSP00000203001	0	0	0	0	0.846	0.059	0	0	0.849
DDX56	EXOSC5	9606.ENSP00000258772	9606.ENSP00000221233	0	0	0	0	0.291	0.057	0	0.334	0.516
DDX56	FBL	9606.ENSP00000258772	9606.ENSP00000221801	0	0.003	0	0	0.770	0.725	0	0.440	0.961
DDX56	UTP18	9606.ENSP00000258772	9606.ENSP00000225298	0	0	0	0	0.854	0.180	0	0.044	0.876
DDX56	KRR1	9606.ENSP00000258772	9606.ENSP00000229214	0	0	0	0	0.854	0.684	0	0.062	0.953
DDX56	SKIV2L2	9606.ENSP00000258772	9606.ENSP00000230640	0	0	0	0	0.863	0.169	0	0.450	0.932
DDX56	RRP9	9606.ENSP00000258772	9606.ENSP00000232888	0	0	0	0	0.882	0	0	0.235	0.906
DDX56	MPHOSPH10	9606.ENSP00000258772	9606.ENSP00000244230	0	0	0	0	0.860	0.693	0	0.062	0.956
DDX56	TRMT2A	9606.ENSP00000258772	9606.ENSP00000252136	0.050	0	0	0	0.662	0	0	0.066	0.673
DDX56	RRP8	9606.ENSP00000258772	9606.ENSP00000254605	0	0	0	0	0.864	0.076	0	0.062	0.872
DDX56	UTP3	9606.ENSP00000258772	9606.ENSP00000254803	0	0	0	0	0.877	0.180	0	0	0.895
DDX56	METTL1	9606.ENSP00000258772	9606.ENSP00000314441	0	0	0	0	0.396	0.110	0	0.059	0.450
DDX56	LARP7	9606.ENSP00000258772	9606.ENSP00000422626	0	0	0	0	0.130	0.116	0	0.373	0.476
DDX56	MEPCE	9606.ENSP00000258772	9606.ENSP00000308546	0	0	0	0	0.207	0	0	0.371	0.480
DDX56	FDXACB1	9606.ENSP00000258772	9606.ENSP00000260257	0.047	0	0	0	0.487	0.058	0	0.050	0.503
DDX56	PUS1	9606.ENSP00000258772	9606.ENSP00000365837	0	0	0	0	0.337	0	0	0.286	0.506
DDX56	TRMT61B	9606.ENSP00000258772	9606.ENSP00000302801	0	0	0	0	0.514	0.058	0	0.050	0.527
DDX56	PRMT6	9606.ENSP00000258772	9606.ENSP00000359095	0	0	0	0	0.474	0.154	0	0.061	0.545
DDX56	TRMT61A	9606.ENSP00000258772	9606.ENSP00000374399	0	0	0	0	0.546	0.058	0	0.054	0.560
DDX56	PRMT3	9606.ENSP00000258772	9606.ENSP00000331879	0	0	0	0	0.496	0.154	0	0.061	0.565
DDX56	PRMT1	9606.ENSP00000258772	9606.ENSP00000406162	0	0	0	0	0.504	0.154	0	0.061	0.571
DDX56	PRMT5	9606.ENSP00000258772	9606.ENSP00000319169	0	0	0	0	0.544	0.056	0	0.105	0.582
DDX56	EXOSC9	9606.ENSP00000258772	9606.ENSP00000368984	0	0	0	0	0.562	0.057	0	0.080	0.587
DDX56	NSUN2	9606.ENSP00000258772	9606.ENSP00000264670	0	0	0	0	0.532	0.171	0	0.063	0.604
DDX56	NSUN3	9606.ENSP00000258772	9606.ENSP00000318986	0	0	0	0	0.532	0.171	0	0.063	0.604
DDX56	NSUN4	9606.ENSP00000258772	9606.ENSP00000419740	0	0	0	0	0.532	0.171	0	0.063	0.604
DDX56	EXOSC2	9606.ENSP00000258772	9606.ENSP00000361433	0	0	0	0	0.596	0.057	0	0.091	0.624
DDX56	WBSCR22	9606.ENSP00000258772	9606.ENSP00000401191	0	0	0	0	0.589	0.154	0	0.089	0.656
DDX56	TRMT2B	9606.ENSP00000258772	9606.ENSP00000362027	0.050	0	0	0	0.650	0	0	0.066	0.662
DDX56	NSUN6	9606.ENSP00000258772	9606.ENSP00000366519	0	0	0	0	0.652	0.171	0	0.063	0.706
DDX56	TRMT1L	9606.ENSP00000258772	9606.ENSP00000356476	0.054	0	0	0	0.670	0.151	0	0.047	0.714
DDX56	TRMT11	9606.ENSP00000258772	9606.ENSP00000333934	0	0	0	0	0.748	0	0	0	0.748
DDX56	TFB2M	9606.ENSP00000258772	9606.ENSP00000355471	0.050	0	0	0	0.771	0.056	0	0.085	0.787
DDX56	FBLL1	9606.ENSP00000258772	9606.ENSP00000473383	0	0.002	0	0	0.757	0.171	0	0.075	0.797
DDX56	WDR4	9606.ENSP00000258772	9606.ENSP00000381266	0	0	0	0	0.836	0	0	0	0.836
DDX56	TRMT1	9606.ENSP00000258772	9606.ENSP00000466967	0.054	0	0	0	0.827	0.151	0	0.047	0.850
DDX56	EMG1	9606.ENSP00000258772	9606.ENSP00000470560	0	0	0	0	0.832	0	0	0.171	0.854
DDX56	UTP23	9606.ENSP00000258772	9606.ENSP00000308332	0	0	0	0	0.859	0.058	0	0.114	0.872
DDX56	UTP6	9606.ENSP00000258772	9606.ENSP00000261708	0	0	0	0	0.884	0.057	0	0.041	0.886
DDX56	HEATR1	9606.ENSP00000258772	9606.ENSP00000355541	0	0	0	0	0.867	0.061	0	0.175	0.888
DDX56	RRP1B	9606.ENSP00000258772	9606.ENSP00000339145	0	0	0	0	0.782	0.353	0	0.374	0.904
DDX56	FTSJ3	9606.ENSP00000258772	9606.ENSP00000396673	0	0	0	0	0.884	0.228	0	0.108	0.913
DDX56	RPF1	9606.ENSP00000258772	9606.ENSP00000359688	0	0	0	0	0.829	0.152	0	0.467	0.916
